artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
He Chaozong,He Chong,0.8421052631578947,3,1
Huang Zhou,Huang You,0.8421052631578947,2,1
Camille Jacob Pissarro,Camille Pissarro,0.8421052631578947,6,1
John Inch,John Lynch,0.8421052631578947,1,1
John Penn,John Genin,0.8421052631578947,2,2
Heo Hyeong,Heo Ryeon,0.8421052631578947,2,2
Bruno Johannes Tideman,Johannes Tideman,0.8421052631578947,6,1
John Penn,John Glenn,0.8421052631578947,1,1
Hans Knapp,Hans Happ,0.8421052631578947,2,1
Henry King,Deny King,0.8421052631578947,2,2
William Earle Williams,William Williams,0.8421052631578947,6,1
Su Xinping,Yu Xining,0.8421052631578947,2,2
Konstantin Ivanovich Gorbatov,Konstantin Ivanovich Rudakov,0.8421052631578947,5,2
Xiang Jing,Tian Jing,0.8421052631578947,2,2
Xiang Jing,Ding Jing,0.8421052631578947,2,2
Jacques de Gheyn III,Jacob de Gheyn III,0.8421052631578947,4,1
Colin Reid,Colin Rae,0.8421052631578947,3,2
Leo Moser,Leo Meeser,0.8421052631578947,1,1
Francesc Tramulles,Francesco Traballesi,0.8421052631578947,4,3
Huang Rui,Huang Yudi,0.8421052631578947,2,2
Jan Luder,Jan Mulder,0.8421052631578947,2,2
Jan Boskam,Jan Boška,0.8421052631578947,2,2
John Inch,John Winch,0.8421052631578947,1,1
Caesar Boëtius van Everdingen,Caesar van Everdingen,0.84,8,1
Christiaan Nagel,Christian Magle,0.8387096774193549,4,4
Michael Lasuchin,Michael Turchin,0.8387096774193549,4,2
William Spratling,William Strang,0.8387096774193549,4,2
William R. Pywell,William Rowell,0.8387096774193549,4,1
Johanna Billing,Johanna Findling,0.8387096774193549,2,2
Johanna Billing,Johann Willinges,0.8387096774193549,4,3
William Spratling,William Spreat,0.8387096774193549,5,2
Elisabeth Eberle,Elisabeth Petre,0.8387096774193549,4,3
Jock Clutterbuck,Jan Clutterbuck,0.8387096774193549,3,1
Pieter van Reidt,Pieter van Lint,0.8387096774193549,3,2
Albrecht Biller,Albrecht Riezler,0.8387096774193549,2,2
Pietro Bernasconi,Pietro Bernini,0.8387096774193549,4,1
Vicente Juan Masip,Vicente Masip,0.8387096774193549,5,1
Nicolaes Ryckmans,Nicolaes Ryckx,0.8387096774193549,4,1
Hendrik de Heus,Hendrik de Vries,0.8387096774193549,2,2
Karin Gustafsson,Lars Gustafsson,0.8387096774193549,3,2
Hendrik Boshart,Hendrick Bogaert,0.8387096774193549,4,3
Aschenbrenner,Marc Aschenbrenner,0.8387096774193549,5,1
Manuel Capdevila,Manuel de Avila,0.8387096774193549,5,2
Andreas Schweigl,Andreas Scheits,0.8387096774193549,3,2
Karin Gustafsson,Elin Gustafsson,0.8387096774193549,3,1
Karin Gustafsson,Ivar Gustafsson,0.8387096774193549,3,2
Aschenbrenner,Karl Aschenbrenner,0.8387096774193549,5,1
Frances Hawkins,Frances Hodgkins,0.8387096774193549,2,1
Frances Hawkins,Francine Haskins,0.8387096774193549,4,3
John Linnell the Elder,Johann Till the Elder,0.8372093023255814,6,3
Thomas Canto,Thomas Crane,0.8333333333333334,3,2
Rainey,Ramine,0.8333333333333334,2,2
Peter Hemmel,Peter Huemer,0.8333333333333334,3,3
Rainey,Rainer,0.8333333333333334,1,1
Peter Maloney,Peter Paone,0.8333333333333334,3,3
James Capper,James Canter,0.8333333333333334,2,1
Thomas Canto,Thomas Ranft,0.8333333333333334,3,3
Normand Hudon,Norman Hurn,0.8333333333333334,3,2
James Capper,James Carter,0.8333333333333334,2,1
James Beech,James Meechan,0.8333333333333334,3,2
James Higson,James Gibson,0.8333333333333334,2,2
James Higson,James Hoston,0.8333333333333334,3,2
Peter Cripps,Peter Trippe,0.8333333333333334,2,2
Hank Walker,Hannah Walker,0.8333333333333334,1,1
Helen Jones,Helen Johnson,0.8333333333333334,4,3
Jacques de Gheyn II,Jacob de Gheyn II,0.8333333333333334,4,1
Pener,Pennier,0.8333333333333334,2,1
Pierre Migeon,Pierre Igon,0.8333333333333334,3,2
Jacob Marling,Jacob Maris,0.8333333333333334,3,2
Tonalli,Tolli,0.8333333333333334,2,1
Hermann Schiefelbein,Hermann Schiebel,0.8333333333333334,5,2
Dorothy Cross,Dorothy Cox,0.8333333333333334,3,2
Isaac Julien,Isaac Cullin,0.8333333333333334,3,3
Grigorescu,Ion Grigorescu,0.8333333333333334,4,1
Paulus Bramer,Paul Kramer,0.8333333333333334,3,2
Patrick Cox,Patrick Coutu,0.8333333333333334,1,1
Peter Reese,Peter Reimers,0.8333333333333334,4,3
Ignasi Valls,Ignasi Vidal,0.8333333333333334,4,2
James Higson,James Wilson,0.8333333333333334,2,2
Louis Féraud,Louis Giraud,0.8333333333333334,2,1
Jim Roberts,Julie Roberts,0.8333333333333334,3,2
Giovanni Chiaramonte,Giovanni Carlone,0.8333333333333334,5,3
Kaspar Müller,Karl Müller,0.8333333333333334,4,2
Mary McFadden,Mary Fedden,0.8333333333333334,3,2
Martin Scheuregger,Martin Schönberger,0.8333333333333334,6,3
José Caldas,José Calabrés,0.8333333333333334,4,2
F.L. Geerling,O. Geerling,0.8333333333333334,3,1
Maria Grazia Rosin,Maria Grazia Spina,0.8333333333333334,4,2
Frans Stracké,Frank Stack,0.8333333333333334,3,3
Marco Poloni,Marco Meloni,0.8333333333333334,2,1
Kasino,Krasno,0.8333333333333334,2,2
Marcel Goupy,Marcel Mouly,0.8333333333333334,2,2
Tanya Taylor,Diana Taylor,0.8333333333333334,2,2
Kim Jong-tae,Gim Jong-Tae,0.8333333333333334,2,2
Sanford Roth,Sanford Ross,0.8333333333333334,2,1
Frank Henry Mason,Frank Herbert Mason,0.8333333333333334,2,2
Samuel Brown,Samuel Braun,0.8333333333333334,2,1
Lenox,Len Fox,0.8333333333333334,2,1
Susan Silton,Susana Simon,0.8333333333333334,3,2
Susan Silton,Susan Wilson,0.8333333333333334,2,2
Rudolf Alt,Rudolf von Alt,0.8333333333333334,4,1
Robbert Muys,Robert Mayes,0.8333333333333334,3,3
John Warrock,John Carrick,0.8333333333333334,2,2
Jason Pawley,James Pawley,0.8333333333333334,4,2
Jeong Su-yeong,Jeong Seon,0.8333333333333334,4,2
Nathan Bowen,Kathan Brown,0.8333333333333334,3,3
Nathan Bowen,Nathan Cohen,0.8333333333333334,2,2
Jasone,Jacone,0.8333333333333334,1,1
Jean-Pierre Ledoux,Jean-Pierre Legros,0.8333333333333334,3,2
Jean-Pierre Ledoux,Jean-Pierre Landau,0.8333333333333334,3,3
Mustafa Arapi,Mustafa Ata,0.8333333333333334,3,2
Muisca,Muscha,0.8333333333333334,2,2
Steven Gillis,Steve Ellis,0.8333333333333334,3,2
Jim Roberts,James Roberts,0.8333333333333334,3,2
Emily Culver,Emily Fuller,0.8333333333333334,2,2
Richard Marquis,James Richard Marquis,0.8333333333333334,6,1
Louis Féraud,Louis Béroud,0.8333333333333334,2,2
Elizabeth Ammerman,Elizabeth Merriman,0.8333333333333334,5,2
Richard Shaw,Richard Sass,0.8333333333333334,2,2
Elsa Martini,Elias Martin,0.8333333333333334,4,3
Minoan,Minzan,0.8333333333333334,1,1
Johannes Vuystinck,Johannes Leussinck,0.8333333333333334,3,3
John Gerrard,John Gernand,0.8333333333333334,2,2
Samuel Donnet,Samuel Hone,0.8333333333333334,3,3
Peter Reese,Peter Redeker,0.8333333333333334,3,3
Bernardus Johannes Blommers,Gerardus Johannes Bos,0.8333333333333334,7,4
Alexander Henderson,Alexander Sanders,0.8333333333333334,4,2
Alexander Henderson,Alexander Harison,0.8333333333333334,5,2
Baron François Gérard,François Gérard,0.8333333333333334,6,1
Carles Amill,Charles Hill,0.8333333333333334,3,2
Carles Amill,Charles Gill,0.8333333333333334,3,2
Alexei Jawlensky,Alexej von Jawlensky,0.8333333333333334,1,1
Charles Rudy,Charles Lucy,0.8333333333333334,2,2
Charles Rudy,Charles Reid,0.8333333333333334,2,2
Christopher Edwards,Christopher Kahrs,0.8333333333333334,5,3
Charles Rudy,Charles Auty,0.8333333333333334,2,2
Yumiko Sebata,Yumiko Satō,0.8333333333333334,3,2
Bruno Magli,Bruno Ravagli,0.8333333333333334,1,1
Bruno Morandi,Bruno Moras,0.8333333333333334,3,1
Andrea Riccio,Andrea Rich,0.8333333333333334,3,1
Bob Campbell,Con Campbell,0.8333333333333334,2,2
Bob Campbell,Tom Campbell,0.8333333333333334,2,2
Bob Campbell,Jon Campbell,0.8333333333333334,2,2
Costus,Costis,0.8333333333333334,1,1
Zhang Daqian,Zhang Daofan,0.8333333333333334,2,1
Ana Sánchez,Antón Sánchez,0.8333333333333334,1,1
Yang Gi-hun,Hwang Gi-chun,0.8333333333333334,2,2
Bernardus Bruining,Bernardus Bueninck,0.8333333333333334,3,3
Alois Mitter,Alois Reiter,0.8333333333333334,2,2
Alton Kelley,Anton Keller,0.8333333333333334,2,2
Andrew Darke,Andrew Lakey,0.8333333333333334,3,3
Cima Da Conegliano,Ciro da Conegliano,0.8333333333333334,3,2
Chris Bailey,Chris Finley,0.8333333333333334,3,2
Carder,Carter,0.8333333333333334,1,1
Xu Lei,Xu Lin,0.8333333333333334,2,2
Vinet,Vincent,0.8333333333333334,2,2
Xu Lei,Xu Wei,0.8333333333333334,1,1
B.W. Arendsen,W. Arentsen,0.8333333333333334,3,2
Alessandro Guerriero,Alessandro Berri,0.8333333333333334,5,2
Bailer,Balder,0.8333333333333334,2,2
Cheong,Cherng,0.8333333333333334,1,1
Štefan Kovaľ,Štefan Kocka,0.8333333333333334,2,2
Willy Valier,Willy Thaler,0.8333333333333334,2,2
Zheng Sixiao,Zeng Shixian,0.8333333333333334,3,3
Hendrick van Steenwijck the Younger,Hendrick van Balen the Younger,0.8307692307692308,8,2
Pedro Alexandrino,Pedro Alexandrino Borges,0.8292682926829268,7,1
Beatrice Godwin Whistler,Beatrice Whistler,0.8292682926829268,7,1
Jean-François Dominicé,Jean François Donvé,0.8292682926829268,5,3
Gottfried Schadow,Johann Gottfried Schadow,0.8292682926829268,7,1
Thomas F. Hodgkins,Thomas Francis Hodgkins,0.8292682926829268,1,1
Johann Ludwig Stahl,Johann Ludwig Schimmel,0.8292682926829268,6,2
Pieter de Hondt,Pieter de Haen,0.8275862068965517,3,2
Joel Sternfeld,Moshe Sternfeld,0.8275862068965517,4,3
Stefan Sienicki,Stefan Tenecki,0.8275862068965517,3,2
Michael Frimkess,Michael Kress,0.8275862068965517,4,2
Benjamin Volta,Benjamin Cottam,0.8275862068965517,3,3
Richard A. Lyon,Richard A. Ray,0.8275862068965517,3,2
Kirsten Nissen,Kirsten Dissing,0.8275862068965517,3,3
Jochen Schlenker,Jochen Senger,0.8275862068965517,4,2
Sarah Mary Taylor,Sarah Taylor,0.8275862068965517,5,1
Pietro Bigaglia,Pietro Bignami,0.8275862068965517,4,3
Renato Boaretto,Renato Borsato,0.8275862068965517,5,2
Ottavio Pisani,Ottavio Viviani,0.8275862068965517,2,2
Stephen Procter,Stephen Prince,0.8275862068965517,3,3
Stephen Procter,Stephen Pearce,0.8275862068965517,5,4
Stephen Vaughan,Stevens Vaughn,0.8275862068965517,4,3
Michael Frimkess,Michael Dress,0.8275862068965517,4,2
Moses Williams,Joseph Williams,0.8275862068965517,2,2
Takeshi Ishiguro,Takeshi Ushio,0.8275862068965517,4,2
Eugenio Arruti,Eugenio Arduino,0.8275862068965517,4,3
Astrid Andersen,Asger Andersen,0.8275862068965517,3,2
Johannes Looff,Johannes Hopffe,0.8275862068965517,3,3
Kaiki Hasegawa,Mariko Hasegawa,0.8275862068965517,3,3
Juan Chamizo,Juan Ruiz Chamizo,0.8275862068965517,5,1
Rodrigo Branco,Rodrigo Franzão,0.8275862068965517,2,2
Noel Middleton,Colin Middleton,0.8275862068965517,4,3
Alfredo Barbini,Alfredo Savini,0.8275862068965517,3,2
Thomas Bernard,Thomas Ewerhard,0.8275862068965517,2,2
Kaoru Matsumoto,Kayō Matsumoto,0.8275862068965517,3,1
Alan Goldstein,Ahuva Goldstein,0.8275862068965517,2,2
Ben Patterson,Evelyn Patterson,0.8275862068965517,3,2
Michael Rougier,Michael Rieser,0.8275862068965517,5,2
Gustavs Šķilters,Gustav Eilers,0.8275862068965517,4,3
Alessandra Tesi,Alessandro Fei,0.8275862068965517,3,3
Michael Rougier,Michael Lueger,0.8275862068965517,4,3
William H. Rau,William T. Maud,0.8275862068965517,3,3
Juan Hernández,Juan Fernández,0.8275862068965517,3,2
Pietro Ruffo,Pietro di Ruffolo,0.8275862068965517,5,2
Richard Batterham,Richard Bate,0.8275862068965517,5,2
John T. Daniels,John R. Davies,0.8275862068965517,3,3
Pierre Cavalan,Pierre Cavellat,0.8275862068965517,2,2
Nancy Zimmerman,Mac Zimmermann,0.8275862068965517,4,4
Cornelis Apeus,Cornelis Speets,0.8275862068965517,2,2
Charles Moravia,Charles Moreau,0.8275862068965517,4,2
Leopold Wiener,Leopold Wüllner,0.8275862068965517,2,1
Abraham Vilelle,Abraham Wivell,0.8275862068965517,3,3
Andrea Galvani,Andrea Giuliani,0.8275862068965517,2,2
Abraham Vilelle,Abraham Willet,0.8275862068965517,4,3
Andrea Galvani,Andrea Padovani,0.8275862068965517,2,2
Franklin Cassaro,Frank Cassara,0.8275862068965517,4,2
Lucy McLauchlan,Tui McLauchlan,0.8275862068965517,3,2
Philippe Allard,Philippe Hardy,0.8275862068965517,4,2
Christine Aymon,Christine Adam,0.8275862068965517,3,2
George Buchanan,Georg Bachmann,0.8275862068965517,4,4
J.S. Johnston,John S. Johnston,0.8275862068965517,1,1
Christian Cravo,Christian Brod,0.8275862068965517,4,3
James McDougall,James McDonald,0.8275862068965517,3,2
Robert Whitley,Robert Whitmore,0.8275862068965517,2,2
Philippe Allard,Philippe Biard,0.8275862068965517,3,1
Andrea Salvetti,Andrea Saltini,0.8275862068965517,5,2
Geoffrey Beene,Geoffrey Beling,0.8275862068965517,2,2
Giovanni Ozzola,Giovanni Cozza,0.8275862068965517,3,2
Antonio Alcàsser,Antonio Alice,0.8275862068965517,5,3
Willem de Wijs,Willem de Rooij,0.8275862068965517,2,2
Rodolfo Grandi,Rodolfo Gambini,0.8275862068965517,5,3
Giovanni Ozzola,Giovanni Bolla,0.8275862068965517,4,2
Johann Wolfgang Schmidt,Johann Wolfgang Richter,0.8260869565217391,6,3
Alphonse Marie Mucha,Alphonse Mucha,0.8235294117647058,6,1
Victor Henderson,Victor C. Anderson,0.8235294117647058,2,1
Salvatore Arancio,Salvatore Bianchi,0.8235294117647058,4,3
Arthur Mathews,Arthur Frank Mathews,0.8235294117647058,6,1
Clara Rilke-Westhoff,Clara Westhoff,0.8235294117647058,6,1
Johannes Burgerhuys,Johannes Borges,0.8235294117647058,5,2
J. Laurent,Laurent,0.8235294117647058,3,1
Max Mara,Max Marti,0.8235294117647058,1,1
Salvatore Arancio,Salvatore Candido,0.8235294117647058,4,3
Wang Te-Yu,Wang Yu,0.8235294117647058,3,1
Paulo Roberto Leal,Paulo Pedro Leal,0.8235294117647058,5,3
Alberto Ibáñez,Alberto Ibáñez Cerda,0.8235294117647058,6,1
En Masse,Ed Massey,0.8235294117647058,2,2
Frederick De Wit,Frederick S. Wight,0.8235294117647058,4,2
Yun Yong,Yuan Ying,0.8235294117647058,2,2
Erik Steinbrecher,Puck Steinbrecher,0.8235294117647058,3,1
Yun Yong,Yuan Gong,0.8235294117647058,2,2
Louis Christian Hess,Christian Hess,0.8235294117647058,6,1
Jan Knoop,Jan Knap,0.8235294117647058,2,1
Domenico Zampieri,Domenico Malpiedi,0.8235294117647058,3,3
Max Mara,Max Barta,0.8235294117647058,2,2
Mark Chai,Mark Chu,0.8235294117647058,2,1
Max Mara,Max Mayer,0.8235294117647058,3,2
Musacchio,Masaccio,0.8235294117647058,2,2
Li Hongbo,Liu Hong,0.8235294117647058,3,2
Jina Lee,Jonna Lee,0.8235294117647058,1,1
Max Lamb,Matt Lamb,0.8235294117647058,1,1
Max Mara,Max Marek,0.8235294117647058,1,1
Jacobus Houbraken,Jacobus Houstraet,0.8235294117647058,3,3
Part One,Pariz One,0.8235294117647058,1,1
William Eggleston,William Singleton,0.8235294117647058,3,2
Tom Patti,Tom Watt,0.8235294117647058,2,2
Christopher Prosperi,Christopher Perkins,0.8205128205128205,7,3
Kęstutis Grigaliūnas,Kęstutis Vasiliūnas,0.8205128205128205,4,2
Jacopo Palma il Giovane,Palma il Giovane,0.8205128205128205,7,1
Ramon Casas i Carbó,Ramon Calsina i Baró,0.8205128205128205,6,5
Charles Henry White,Charles Henry Miller,0.8205128205128205,4,3
Edmund C. Tarbell,Edmund Charles Tarbell,0.8205128205128205,1,1
Heinrich Johann Gärtner,Heinrich Gärtner,0.8205128205128205,7,1
Arnoldus van Geffen,Arnoldus van Haecken,0.8205128205128205,3,2
Franciscus Hemsterhuis,Franciscus Hamers,0.8205128205128205,6,3
Henry Dixon,Percy Dixon,0.8181818181818182,3,3
Maija Holma,Maija Isola,0.8181818181818182,2,2
Maiko Takeda,Mikio Taka,0.8181818181818182,4,3
Annie Hamel,Annie Namer,0.8181818181818182,2,2
Aldo Spoldi,Aldo Solari,0.8181818181818182,2,2
Albert Poel,Albert Poch,0.8181818181818182,2,1
Albert Poel,Albert Paál,0.8181818181818182,2,1
Josep Armet,Josef Arnet,0.8181818181818182,2,2
G.W. Wilson,A.B. Wilson,0.8181818181818182,2,2
M. Bartlett,Bo Bartlett,0.8181818181818182,2,1
Anna Eggert,Annar Eggen,0.8181818181818182,3,2
Henry Dixon,Henry Simon,0.8181818181818182,2,2
Henry Dixon,Terry Dixon,0.8181818181818182,2,2
Henry Dixon,Henry Doane,0.8181818181818182,4,3
Henry Dixon,Harry Dixon,0.8181818181818182,2,1
Henry Dixon,Henry Saxon,0.8181818181818182,2,1
Albert Poel,Albert Gold,0.8181818181818182,3,3
Albert Poel,Albert Volk,0.8181818181818182,3,3
Hans Coper,Hans Soppera,0.8181818181818182,3,3
Emily Sams,Emily Shanks,0.8181818181818182,2,2
Andrew Holt,Andrew Gold,0.8181818181818182,2,2
Yang Meizi,Yang Mingzhi,0.8181818181818182,4,3
Albert Poel,Albert Helm,0.8181818181818182,3,2
Uzan Kimura,Joan Kimura,0.8181818181818182,2,1
Mark Peiser,Mark Fisher,0.8181818181818182,3,2
Kim Sungsu,Kim Heungsou,0.8181818181818182,2,2
Anton Čutek,Anton Kubek,0.8181818181818182,2,2
Allan Baxter,Ana Baxter,0.8181818181818182,3,2
Allan Baxter,Allan Barr,0.8181818181818182,4,2
Allan Baxter,Alan Baker,0.8181818181818182,3,2
Rosa Barba,Rosa Marbach,0.8181818181818182,3,2
Frankreich,Frank French,0.8181818181818182,3,2
Franz Krejci,Jan Krejci,0.8181818181818182,3,2
Hans Coper,Hans Toepper,0.8181818181818182,3,2
François Xavier Habermann,Franz Xaver Hermann,0.8181818181818182,7,3
Carlos Arias,Carlos Kis,0.8181818181818182,3,2
Carlos Arias,Carlos Asp,0.8181818181818182,4,2
Harry Powell,Harry Lowe,0.8181818181818182,3,2
Harry Powell,Harry Bell,0.8181818181818182,3,1
Jürgen Rose,Jürgen Moos,0.8181818181818182,2,2
Jürgen Rose,Jørgen Roed,0.8181818181818182,3,3
Judith Baca,Judith Baum,0.8181818181818182,2,1
Louis Igout,Louis Court,0.8181818181818182,3,2
Andrew Holt,Andrew Hunt,0.8181818181818182,2,1
David Reekie,David Reid,0.8181818181818182,3,2
João Duarte,José Duarte,0.8181818181818182,2,1
Albert Poel,Albert Cels,0.8181818181818182,3,2
Isabel Hall,Isabel Saul,0.8181818181818182,3,3
Jan de Mel,Juan de Mesa,0.8181818181818182,2,2
David Flores,David Fesl,0.8181818181818182,4,2
David Flores,David Bles,0.8181818181818182,3,2
Paula Trope,Paul Troger,0.8181818181818182,3,3
David Casini,David Sani,0.8181818181818182,3,2
Eglon Hendrik van der Neer,Eglon van der Neer,0.8181818181818182,8,1
Ito Jakuchu,Itō Jakuchū,0.8181818181818182,2,2
Will Coles,Willie Cools,0.8181818181818182,4,3
John Ruslen,John Ruskin,0.8181818181818182,2,1
Jean Mondon,Jean Syndon,0.8181818181818182,2,1
John Wehrle,John Weller,0.8181818181818182,3,2
Jean Nadal,Jean Sandahl,0.8181818181818182,3,3
John Latham,John Graham,0.8181818181818182,2,2
Philibert,Philipp Obert,0.8181818181818182,4,1
Paolo Negri,Paolo Vetri,0.8181818181818182,2,2
David Casini,David Cass,0.8181818181818182,3,1
Nicola Facchinetti,Nicola Antonio Facchinetti,0.8181818181818182,8,1
Domenico di Pace Beccafumi,Domenico Beccafumi,0.8181818181818182,8,1
Thomas Charles Fletcher,Thomas Charles Farrer,0.8181818181818182,5,1
Johann Joachim Kändler,Johann Joachim Baltzer,0.8181818181818182,6,2
David Reekie,David Reed,0.8181818181818182,3,1
Will Coles,William Cole,0.8181818181818182,4,2
Huang Xinbo,Huang Xiang,0.8181818181818182,3,2
Simon Rodia,Simon Rrota,0.8181818181818182,3,2
James Wedge,James Weeks,0.8181818181818182,4,2
David Reekie,David Reeb,0.8181818181818182,3,1
Jack Greer,Jack Gregory,0.8181818181818182,2,2
Albert Poel,Albert Vael,0.8181818181818182,2,1
John Wehrle,John Wesley,0.8181818181818182,3,2
Petr Johanus,Peter John,0.8181818181818182,4,3
Jacob Isaaksz van Ruisdael,Jacob van Ruisdael,0.8181818181818182,8,1
Westerhof,Mia Westerhof,0.8181818181818182,4,1
Simon Rodia,Simon Roodt,0.8181818181818182,3,2
Jan de Mel,Jan de Meyer,0.8181818181818182,1,1
Albert Poel,Albert Holz,0.8181818181818182,3,3
Sindudarsono Sudjojono,Sindoesoedarsono Soedjojono,0.8163265306122449,2,2
Johann Christian Clausen Dahl,Johan Christian Dahl,0.8163265306122449,9,2
Francesco Salvator Fontebasso,Francesco Fontebasso,0.8163265306122449,9,1
Bernardino di Bosio Zaganelli,Bernardino Zaganelli,0.8163265306122449,9,1
Samuel Hamlin,Samuel Baldwin,0.8148148148148148,4,3
Samuel Hamlin,Samuel Hofling,0.8148148148148148,3,2
I Wayan Pendet,I Wayan Gedot,0.8148148148148148,3,3
Stephan Hann,Stephen Hannock,0.8148148148148148,4,2
Matthew Brady,Matthew Baynes,0.8148148148148148,5,3
Matthew Brady,Matthew Barney,0.8148148148148148,3,2
Adrian Gilbert,Aaron Gilbert,0.8148148148148148,3,2
Ben Zuckerman,Joan Zuckerman,0.8148148148148148,2,1
Thomas Danforth,Thomas Ranft,0.8148148148148148,4,3
C. Phillips,Matt C. Phillips,0.8148148148148148,5,1
Suzanne Talbot,Suzanne Klotz,0.8148148148148148,4,3
Schlessinger,Dan Schlesinger,0.8148148148148148,5,2
Schlessinger,Gil Schlesinger,0.8148148148148148,5,2
Michael Howells,Michael Bell,0.8148148148148148,4,2
Hugo Henriques,Luz Henriques,0.8148148148148148,3,2
Michael Howells,Michael Fell,0.8148148148148148,4,2
Michael Howells,Michael Voll,0.8148148148148148,4,3
Daniel Dupuis,Daniel Deparis,0.8148148148148148,2,2
Arturo Hernández,Artur Henne,0.8148148148148148,5,5
Michel Basbous,Michele Basso,0.8148148148148148,4,3
Johannes Grill,Johannes Hari,0.8148148148148148,3,2
Dmitry Zhukov,Dmitry Strukov,0.8148148148148148,2,1
George Strock,George Stuckey,0.8148148148148148,4,2
Roberto Cuoghi,Roberto Colin,0.8148148148148148,4,3
Anna Brokowska,Anna Hukowska,0.8148148148148148,3,1
George Strock,Georgij Stronk,0.8148148148148148,2,2
Andres Correa,Andrea Carrera,0.8148148148148148,3,3
Andres Correa,Andreas Knorre,0.8148148148148148,3,3
Marcello Jori,Marcello Fabri,0.8148148148148148,2,1
Yvonne Wells,Yvonne Williams,0.8148148148148148,4,2
George Blakely,George Bailey,0.8148148148148148,5,3
Marcello Jori,Marcello Sozzi,0.8148148148148148,2,2
Lorenzo Fonda,Lorenzo Monaco,0.8148148148148148,4,3
Marco Palmieri,Marco Salerni,0.8148148148148148,4,3
Frans Dupont,François Dumont,0.8148148148148148,4,2
George Blakely,George Barker,0.8148148148148148,4,3
Clare Leighton,Sara Leighton,0.8148148148148148,3,2
George Blakely,George Oakley,0.8148148148148148,4,3
Johannes Grill,Johannes Glob,0.8148148148148148,3,2
Franco Moschino,Franco Mosca,0.8148148148148148,4,1
Pedro de Lima,Pedro de Avila,0.8148148148148148,2,2
Antoine Gibus,Antoine Grison,0.8148148148148148,5,3
David Madison,David Harrison,0.8148148148148148,2,2
Robert Gligorov,Robert Giron,0.8148148148148148,4,3
Louise Lawler,Louise Lalande,0.8148148148148148,5,3
Peter Lorimer,Pieter Portier,0.8148148148148148,4,4
Colin Pearson,Colin Harrison,0.8148148148148148,4,2
Ryan McGinley,Ryan McGinness,0.8148148148148148,2,2
Frances Bagley,Frances Baker,0.8148148148148148,3,2
Mary Shaffer,Maren Schaffner,0.8148148148148148,3,3
Marion Perkins,Marion Guerin,0.8148148148148148,3,3
Cornelius & Co.,Cornelis Cox,0.8148148148148148,4,3
Ricardo Mendoza,Ricardo Mesa,0.8148148148148148,4,1
Richard DeVore,Richard Herre,0.8148148148148148,3,2
Ricardo Rangel,Richard Ingel,0.8148148148148148,4,3
Johannes Grill,Johanna Grell,0.8148148148148148,3,2
Johannes Grill,Johannes Groß,0.8148148148148148,3,1
Johannes Grill,Johannes Graf,0.8148148148148148,3,1
Ricardo Rangel,Richard Nagel,0.8148148148148148,4,4
Alberto Casado,Alberto Labad,0.8148148148148148,3,3
Judith Peters,Judith Leyster,0.8148148148148148,4,3
Henricus Meurs,Henricus Baur,0.8148148148148148,3,2
William Kendall,William Kent,0.8148148148148148,4,1
Mohammed Melehi,Mohammed Ali,0.8148148148148148,4,2
Alberto Casado,Alberto Calvo,0.8148148148148148,3,1
Richard DeVore,Richard Volpe,0.8148148148148148,3,2
William Kendall,William Bell,0.8148148148148148,4,2
Septimus Power,Septimus Park,0.8148148148148148,4,2
Rafael Silveira,Rafael Piera,0.8148148148148148,4,3
Barbara White,Barbara Wright,0.8148148148148148,5,3
Barbara Bloom,Barbara Balmer,0.8148148148148148,5,3
Emilie Cardin,Emil Cardinaux,0.8148148148148148,5,2
William Kendall,William Neal,0.8148148148148148,4,3
Jonathan Fensom,Jonathan Yeo,0.8148148148148148,4,3
Johannes Adrianus van Geffen,Johannes Adrianus van der Drift,0.8135593220338984,9,3
Sarah Oppenheimer,Max Oppenheimer,0.8125,4,2
Sue Goldschmidt,Hilde Goldschmidt,0.8125,2,1
Louis-Nicolas,Louis-Nicolas Cabat,0.8125,6,1
Carleton Watkins,Carleton Wiggins,0.8125,3,1
Dorothy Caldwell,Dorothy Bramwell,0.8125,3,2
Shigeru Hayakawa,Shigeru Hasegawa,0.8125,3,1
Vincenzo Agnetti,Vincenzo Monotti,0.8125,3,2
Frederik Ottens,Frederick Lutyens,0.8125,3,3
Elizabeth Fritsch,Elizabeth Smith,0.8125,4,2
Frederick Elliott,Frederick Fortt,0.8125,5,2
Elizabeth Fritsch,Elizabeth Marsh,0.8125,4,3
Frederick Bassett,Frederick Bentz,0.8125,5,3
Vincenzo Agnetti,Vincenzo Manenti,0.8125,3,2
Cornelis Coutrier,Cornelius Suter,0.8125,5,3
Abraham Bloteling,Abraham Berline,0.8125,5,3
John Shaw Smith,John Thomas Smith,0.8125,4,3
Benjamin Martini,Benjamin Watkins,0.8125,4,4
Etienne Leperlier,Etienne Meslier,0.8125,4,2
Harold Hamilton,Caroline Hamilton,0.8125,2,2
Katharina Fritsch,Katharina Tasch,0.8125,4,1
Vincenzo Lombardo,Vincenzo Ciardo,0.8125,4,1
Katharina Fritsch,Sabrina Fritsch,0.8125,4,2
Bretislav Novak,Břetislav Kovařík,0.8125,4,3
Carolina Montagne,Caroline Monnet,0.8125,5,3
