artist (original),"""Best"" pair",Similarity,Character difference,Operations to transform
Zia,Zid,0.6666666666666666,1,1
Nade,Blade,0.6666666666666666,1,1
Oles,Olbiades,0.6666666666666666,4,1
Nikol,Nikolai Ge,0.6666666666666666,5,1
Alo,Al Rio,0.6666666666666666,3,1
Ohara,Tara,0.6666666666666666,2,1
Alo,Alb,0.6666666666666666,1,1
Ohara,Sara,0.6666666666666666,2,1
Lez,Leo,0.6666666666666666,1,1
Part,Pro Hart,0.6666666666666666,4,1
Beilby,Ralph Beilby,0.6666666666666666,6,1
Pao,Dao,0.6666666666666666,1,1
Lluís Bonnín,Lluís Gaudín,0.6666666666666666,4,1
4B,B,0.6666666666666666,1,1
Pao,Kao,0.6666666666666666,1,1
Lebey,Lebelle,0.6666666666666666,1,1
Part,Pop Hart,0.6666666666666666,4,1
Pear,ar,0.6666666666666666,2,1
Pear,Smear,0.6666666666666666,1,1
Blam,Blade,0.6666666666666666,1,1
Blast,Last,0.6666666666666666,2,1
L.M. de Rijk,Jack de Rijk,0.6666666666666666,4,1
L.M. de Rijk,Anna de Rijk,0.6666666666666666,4,1
Bianko,Bio,0.6666666666666666,3,1
Pawn,Papan,0.6666666666666666,1,1
Ozone,Rone,0.6666666666666666,2,1
Ozone,Bone,0.6666666666666666,2,1
Back,Brock,0.6666666666666666,1,1
Malk,Marck,0.6666666666666666,1,1
Zuni,Zaini,0.6666666666666666,1,1
Jerónimo Vicente Vallejo Cosida,Jerónimo Cosida,0.6521739130434783,16,1
John Ruskin (1819-1900),John Ruskin,0.6470588235294118,12,1
Edward Virginius Valentine,Ed Valentine,0.631578947368421,14,1
Wierix,Wilhelm Derix,0.631578947368421,7,1
Biard,Bill Howard,0.625,6,1
Hazama,Kan Kazama,0.625,1,1
Oldmeadow,William H. Oldmeadow,0.6206896551724138,11,1
Wormo,Pontormo,0.6153846153846154,1,1
Neck,Neck Face,0.6153846153846154,5,1
Kuem,Kirdem,0.6,1,1
Kocmut,Kost,0.6,3,1
Sicán,Simon,0.6,2,1
Jamz,Jamsin,0.6,1,1
Jamz,Jamali,0.6,1,1
ZEAR,ZEPHYR,0.6,1,1
Zenoy,Zende,0.6,2,1
Zenoy,Zengi,0.6,2,1
Ashy,Ashoka,0.6,1,1
Myla,Marola,0.6,1,1
Neps,Neilos,0.6,1,1
Hopi,Hou Yi,0.6,1,1
Exot,E. Dot,0.6,1,1
Den,Der'ven,0.6,4,1
Andre Kertesz,Andries Koets,0.7692307692307693,6,6
Barbican Centre,Brian Petrie,0.7407407407407407,6,6
Pierre Etienne Falconet,Pierre Antoine Fraichot,0.7391304347826086,9,7
Gregorius van der Toorn,Jeronimus van der Voort,0.7391304347826086,7,6
Ivan Semyonovich Efimov,Nina Simonovich-Efimova,0.7391304347826086,7,6
Ernst Friedrich August Rietschel,Johann Friedrich August Tischbein,0.7384615384615385,9,6
Austrian carver,Austin Davies,0.7142857142857143,6,6
Reynier Arondeaux,Denise Rondeau,0.7096774193548387,7,6
Cipriano Giachetti,Giorgio Michetti,0.7058823529411765,7,6
Martin Guillaume Biennais,Marie-Guillemine Benoist,0.6938775510204082,11,7
Haenyeo Museum,Henry Jutsum,0.6923076923076923,7,6
Valentim da Fonseca e Silva,Raimundo da Costa e Silva,0.6923076923076923,13,6
Priya Ramrakha,Parya Vatankhah,0.6896551724137931,7,6
Vasil Balanchivadze,Pascal Blanchard,0.6857142857142857,8,6
Jake and Dinos Chapman,Jean Joseph Chamant,0.6829268292682927,12,7
Gilles Antoine Demarteau,Jean Guillaume Antoine Luthereau,0.6785714285714286,14,7
Siobhán Hapaska,Simone Haack,0.6666666666666666,8,6
Willem Danielsz van Tetrode,Willem Antonie van Deventer,0.6666666666666666,13,6
Willem Danielsz van Tetrode,Adriaen Hendriksz. van Tetrode,0.6666666666666666,11,7
House of Fabergé,Josef Habernig,0.6666666666666666,8,6
House of Fabergé,Josef Malmberg,0.6666666666666666,8,6
House of Fabergé,Josef Sandberg,0.6666666666666666,8,6
Firma Onder den Sint-Maarten,François Grenier de Saint-Martin,0.6666666666666666,17,8
Fratelli Alinari,Fra Felice Cignaroli,0.6666666666666666,9,6
Forges du Saint-Maurice,Charles Edme Saint Marcel,0.6666666666666666,9,8
Gebrüder Thonet,George Towne,0.6666666666666666,7,6
Adeela Suleman,Andreas Siekmann,0.6666666666666666,9,7
Mujeres Muralistas,Maurus Malikita,0.6666666666666666,8,6
Adeela Suleman,Andrea Semino,0.6666666666666666,8,6
Lignes Rouges,Signe Rundgren,0.6666666666666666,7,6
La Robot de Madera,Jacobo de la Serna,0.6666666666666666,7,6
Patone Cheyatie,Peter Chevalier,0.6666666666666666,7,6
Banks of the Seine,Hans Adolf Steiner,0.6666666666666666,11,7
Maestro dei Dodici Apostoli,Meister der Divisio Apostolorum,0.6551724137931034,15,8
Pierre-Jean David d'Angers,Pierre Jean van de Laar,0.6530612244897959,14,6
Painter of Palermo 489,Master of Pedro IV,0.65,10,6
Denière et Matelin,George Keith Martin,0.6486486486486487,11,8
Mike and Doug Starn,Marijke van Dongen,0.6486486486486487,11,6
Sabrina Mezzaqui,Marino Mazzacurati,0.6470588235294118,8,6
Bethany Yellowtail,Bertha Lowenthal,0.6470588235294118,11,6
Porcelanas Bidasoa,Svetlana Baskova,0.6470588235294118,10,6
Zoë Marieh Urness,Maurice Barnes,0.6451612903225806,9,6
Neapolitan School,Apolonia Sokol,0.6451612903225806,10,6
Josep Reynès Gurguí,Jose Mensuro,0.6451612903225806,9,6
Riedel Crystal,Wendell Castle,0.6428571428571429,8,6
Nidhal Chamekh,Mikhail Chepik,0.6428571428571429,8,6
Agnolo di Cosimo Bronzino,Angelo di Lorentino,0.6363636363636364,12,6
Akan people,Armand Apol,0.6363636363636364,6,6
Marine Stoomvaartdienst,Marianne Nordquist,0.6341463414634146,14,6
The National Theatre,Nathanaël Lemaitre,0.631578947368421,11,6
after Rembrandt van Rijn,Herman van Lin,0.631578947368421,12,6
Mount Washington Glass Company,George Washington Wilson,0.6296296296296297,13,7
Daricha Foundation,Patricia Thornton,0.6285714285714286,8,7
Daricha Foundation,Michael Fullarton,0.6285714285714286,10,6
Daricha Foundation,Katarina Fontaine,0.6285714285714286,8,7
Lili Reynaud-Dewar,William Reader,0.625,11,7
Libbey Glass Company,Leela Corman,0.625,11,6
Jill Baker Gower,Willi Mayerhofer,0.625,7,6
Pratuang Emjaroen,Paula Varona,0.6206896551724138,10,7
Adrien Faizelot Delorme,Adriaen van Bloemen,0.6190476190476191,12,6
Yumi Karasumaru,Susi Kramer,0.6153846153846154,7,6
Vincent Pieter Semeyn Esser,Pieter Pietersz the Elder,0.6153846153846154,15,8
Celso Gitahy,Cornelis Smith,0.6153846153846154,8,6
Seoul Design Foundation,Celestin Faustin,0.6153846153846154,12,8
Raytheon Missile Systems,Raymond Moisset,0.6153846153846154,14,6
West Indian World,Maestro di Forlì,0.6060606060606061,9,6
Pitseolak Ashoona,Gisela Rottonara,0.6060606060606061,11,7
Tanya Moiseiwitsch,Lienhard von Monkiewitsch,0.6046511627906976,12,6
Valsan Koorma Kolleri,Hans Rolf Maria Koller,0.6046511627906976,9,6
Kamin Lertchaiprasert,Katinka Niederstrasser,0.6046511627906976,12,7
Tanya Moiseiwitsch,Johannes Boris Gurewitsch,0.6046511627906976,10,6
François Pascal Simon Gérard,François Simard,0.6976744186046512,13,2
Ramon Casas i Carbó,Ramon Calsina i Baró,0.8205128205128205,6,5
Arturo Hernández,Artur Henne,0.8148148148148148,5,5
Nicola Costantino,Nikolay Konstantinov,0.8108108108108109,5,5
Nicola Costantino,Nikolai Konstantinov,0.8108108108108109,5,5
John Van Hamersveld,Johan Van Haevre,0.8,7,5
Johannes Cornelis Wienecke,Johannes Cornelisz Verspronck,0.8,10,5
William Hanson Boorne,William Mason Brown,0.8,6,5
Nicolas Lavreince,Niclas Lafrensen,0.7878787878787878,5,5
Dmitri Kessel,Diether Kressel,0.7857142857142857,6,5
Ando Hiroshige,Anton Hirschig,0.7857142857142857,5,5
Sergio Fabris,Sergi Barnils,0.7692307692307693,5,5
Mitchell Library,Michel Girard,0.7586206896551724,5,5
Francesc Charles Pardell,Francis Charles Baker,0.7555555555555555,9,5
François Joseph Juste Sieurac,François Joseph Pfeiffer,0.7547169811320755,11,5
Winfield Pottery,Winfried Kettler,0.75,6,5
Bacar Balde,Bianca Batlle,0.75,5,5
Jeremy Woodhouse,George Woolhouse,0.75,6,5
Giovanni Cristoforo Romano,Giovanni Ciusa Romagna,0.75,10,5
Barend Penterman,Marten Westerman,0.75,5,5
Joanna Constantinidis,Giovanni Costantini,0.75,7,5
Edward Chandler Moore,Edward Charles Pococke,0.7441860465116279,6,5
Matteo Rubbi,Master of Rubió,0.7407407407407407,6,5
Edith Vonnegut,Edith Downing,0.7407407407407407,6,5
Marion Delarue,Martin Derner,0.7407407407407407,6,5
Maison Vever,Maurits Verveer,0.7407407407407407,7,5
Joseph Léon Righini,Joseph Langheinrich,0.7368421052631579,9,5
Johan Philip Mathias Menger,Johan Philip Christiaan Benner,0.7368421052631579,6,5
Agnes Pitman,Angelos Pitzamanos,0.7333333333333333,8,5
Ernest Zacharevic,Ernst Scharstein,0.7272727272727273,7,5
William Ludwig Lutgens,Wilhelm Ludwig Lehmann,0.7272727272727273,11,5
Pantjiti Mary McLean,Pantjiti Unkari McKenzie,0.7272727272727273,7,5
Spanish School,Hans Scholz,0.72,6,5
Aisha Khalid,Mischa Kallis,0.72,5,5
Renina Katz,Reinhard Kranz,0.72,6,5
Callot Soeurs,Carlo Suarès,0.72,6,5
Paulo Nazareth,Paul Bayart,0.72,5,5
Ranjani Shettar,Ronnie Setter,0.7142857142857143,6,5
Ferran Arasa,Fernando Arrabal,0.7142857142857143,6,5
Yevgeny Vladimirovich Zuyev,Alexey Vladimirovich Golyanov,0.7142857142857143,7,5
Ester Fabregat,Ester Sandberg,0.7142857142857143,7,5
Domício Pedroso,Domingo Pronsato,0.7096774193548387,9,5
Angela Strassheim,Angelo Stanchi,0.7096774193548387,6,5
Pach Brothers,Marcel Broodthaers,0.7096774193548387,6,5
National Theatre,Nathanaël Lemaitre,0.7058823529411765,7,5
Sir Robert Seppings,Roberto Spinosa,0.7058823529411765,9,5
Phillip Lloyd Powell,Philipp Hoyoll,0.7058823529411765,9,5
Giorgio di Sant'Angelo,Giorgio Dall'Aglio,0.7,9,5
Anthony Gabriel Quervelle,Anthony Farrell,0.7,11,5
Luc Fierens,Liu Tiren,0.7,5,5
Rembrandt van Rijn,Hillebrant van Reewijk,0.7,7,5
Joe Iurato,Josef Hurt,0.7,5,5
Alceu Penna,Alice Panton,0.6956521739130435,6,5
Jyoti Bhatt,Josip Battig,0.6956521739130435,6,5
Secret Wars,Herbert Ward,0.6956521739130435,5,5
Clea Minaker,Alan Milner,0.6956521739130435,6,5
Lim Hak Tai,Kim Hoa Tram,0.6956521739130435,5,5
Karl Pavlovich Briullov,Aleksandr Pavlovich Bubnov,0.6938775510204082,8,5
Karl Pavlovich Briullov,Mikhail Pavlovich Trufanov,0.6938775510204082,6,5
State Arsenal,Stuart Arends,0.6923076923076923,6,5
Yeondoo Jung,Leonardo Cungi,0.6923076923076923,6,5
Emīls Melderis,Else Meidner,0.6923076923076923,7,5
Sergey Lvovich Levitsky,Sergey Ivanovich Yaguzhinskiy,0.6923076923076923,8,5
Social Fabric,Sigal Tsabari,0.6923076923076923,6,5
Elio Luxardo,Eloy Laguardia,0.6923076923076923,6,5
Larissa Sansour,Lisa Mangor,0.6923076923076923,6,5
Baldrick Buckle,Patrick Becker,0.6896551724137931,6,5
Germán Montalvo,German Metelev,0.6896551724137931,6,5
Haruhisa Kato,Karishma Khatoon,0.6896551724137931,8,5
Hattatt Painter,Matija Plainer,0.6896551724137931,6,5
Romance Was Born,Romano Masoni,0.6896551724137931,7,5
Toshusai Sharaku,Toshiaki Shibata,0.6875,8,5
Gérard Zlotykamien,Gérard Altmann,0.6875,8,5
Alice D. Le Plongeon,Alice M. Polson,0.6857142857142857,10,5
Robert Frangeš-Mihanović,Robert Ferrandini,0.6829268292682927,12,5
Jane and Louise Wilson,Marie Louise Wrightson,0.6818181818181818,8,5
Veronese (Paolo Caliari),Pier Paolo Calzolari,0.6818181818181818,9,5
Teodosio Sánchez de Rueda,Pedro Sánchez de Ezpeleta,0.68,8,5
Sir Francis Seymour Haden,S. Francis Smitheman,0.6666666666666666,14,5
Tola Wewe,Thomas Weber,0.6666666666666666,5,5
Shashi Shah,Sasmita Sahoo,0.6666666666666666,7,5
Rinchen Gyatso,Vincent Gallo,0.6666666666666666,6,5
Raku Kichizaemon,Jakub Khien,0.6666666666666666,8,5
Rinchen Gyatso,Vincenzo Fato,0.6666666666666666,7,5
Reptilians,Robert Wilkins,0.6666666666666666,7,5
Ricky Swallow,Dick Salomé,0.6666666666666666,5,5
Khaled Jarrar,Karl Harrer,0.6666666666666666,6,5
Jersey Glass Company,Jeremy Glogan,0.6666666666666666,10,5
House of Fabergé,Josef Öberg,0.6666666666666666,7,5
Jamyang Nyima,Roman Nyman,0.6666666666666666,6,5
Kabina Shrestha,Laxman Shreshta,0.6666666666666666,6,5
Kabina Shrestha,Sabrina Beretta,0.6666666666666666,6,5
Khaled Jarrar,Charles Errard,0.6666666666666666,6,5
Cristallerie de Pantin,Cristóbal de Antonio,0.6666666666666666,12,5
Dorling Kindersley,Doris Kreindler,0.6666666666666666,10,5
Chaouki Choukini,Carlo Chiodini,0.6666666666666666,9,5
Chaouki Choukini,Faouzi Chtioui,0.6666666666666666,8,5
Osei Bonsu,Ole Jonsrud,0.6666666666666666,5,5
Artus Quellinus the Elder,Paul Juvenell the Elder,0.6666666666666666,12,5
Melita Denaro,Gielia Degonda,0.6666666666666666,7,5
Nurdian Ichsan,Nuria Juncosa,0.6666666666666666,8,5
Adeela Suleman,Mel Silverman,0.6666666666666666,7,5
Anya Gallaccio,Arnaldo Galli,0.6666666666666666,9,5
Neeru Kumar,Peter Kuba,0.6666666666666666,5,5
Neeru Kumar,Peter Tuma,0.6666666666666666,5,5
Lee Jin-seok,Lee Simonson,0.6666666666666666,6,5
Patone Cheyatie,Paxton Chadwick,0.6666666666666666,6,5
José Cubero Gabardón,José Edilberto Calderón,0.6511627906976745,7,5
Frontiers of Flight Museum,Brothers of Light,0.6511627906976745,12,5
Demitra Thomloudis,Dimitra Bouritsa,0.6470588235294118,9,5
Aldyr Garcia Schlee,Adrian Schleich,0.6470588235294118,9,5
Neapolitan School,Nibedita Sahoo,0.6451612903225806,9,5
Musée du Louvre,Maurice Louvrier,0.6451612903225806,8,5
Rossini Perez,Costin Petrescu,0.6428571428571429,5,5
Otis Polelonema,Olli Peltonen,0.6428571428571429,7,5
Interesni Kazki,Irena Kazazić,0.6428571428571429,7,5
Bisson Frères,Marmion Ferrers,0.6428571428571429,6,5
Associated Press,Alcina Pires,0.6428571428571429,9,5
Corning Inc.,Corneliu Ionescu,0.6428571428571429,8,5
Dickens Otieno,Michele Ortino,0.6428571428571429,6,5
Paolo Veronese (Paolo Caliari),Pier Paolo Calzolari,0.64,14,5
Osuitok Ipeelee,Ouka Leele,0.64,8,5
Fayum Portrait,Roy Porritt,0.64,7,5
Santu Mofokeng,Samuel Moon,0.64,8,5
Santu Mofokeng,Susan Moore,0.64,8,5
De Grieksche A,Derenschoed,0.64,7,5
Yoruba people,Yoram Merose,0.64,7,5
Etienne-Claude Le Blond,Jean-Claude Bonnefond,0.6363636363636364,10,5
Akan people,Amant Molet,0.6363636363636364,6,5
Tim Pitsiulak,Kim Prisu,0.6363636363636364,7,5
Libertad,Gilbert Baldry,0.6363636363636364,7,5
Francis Seymour-Haden (Sir),Francis Lymburner,0.6363636363636364,13,5
Ecke Bonk,Eric Brown,0.631578947368421,7,5
Ecke Bonk,Mick Brown,0.631578947368421,5,5
Louis Ami Arlaud-Jurine,Louis Giraudeau,0.631578947368421,11,5
Dominion Glass Company,Domenico Colpani,0.631578947368421,11,5
Soedarso,Joe Edwards,0.631578947368421,6,5
Archizoom Associati,Archimede Bresciani,0.631578947368421,10,5
Kimbel and Cabus,Kilian Fabritius,0.625,10,5
Jill Baker Gower,Willem Backereel,0.625,9,5
Jill Baker Gower,Gillis Backereel,0.625,9,5
Temitayo Ogunbiyi,Tito Aguiari,0.6206896551724138,8,5
Alterazioni Video,Antonio Vite,0.6206896551724138,9,5
Limbourg Brothers,Lord Berners,0.6206896551724138,9,5
Desconocido,Domenico Bocciardo,0.6206896551724138,7,5
The Royal Mint,Thomas Maidment,0.6206896551724138,9,5
Imperial Glass Company,Imperiale Grammatica,0.6190476190476191,10,5
Cristallerie de Clichy,Cristóbal de Velasco,0.6190476190476191,11,5
Celso Gitahy,Velasco Vitali,0.6153846153846154,6,5
Celso Gitahy,Calisto Gritti,0.6153846153846154,7,5
Bastardilla,Faust Cardinali,0.6153846153846154,8,5
Celso Gitahy,Cosimo Gritsch,0.6153846153846154,7,5
Real Fábrica de Platería Martínez,Raúl Óscar Martínez,0.6153846153846154,18,5
Min Zayar Oo,Marina Camargo,0.6153846153846154,7,5
Sadeler family,Samuel Haile,0.6153846153846154,6,5
Sadeler family,Walter Damry,0.6153846153846154,7,5
Tushar Joag,Thore Jordan,0.6086956521739131,7,5
Hyun Mi Yoo,Huang Miaofa,0.6086956521739131,6,5
Hyun Mi Yoo,Huang Miaozi,0.6086956521739131,6,5
Desconhecido,Derenschoed,0.6086956521739131,9,5
Swiss Studio,Stig Sundin,0.6086956521739131,6,5
Tushar Joag,Trishla Jain,0.6086956521739131,5,5
The Van Raalte Company,Manuel Cantos Company,0.6046511627906976,12,5
LBJ Library,J. Aberry,0.6,7,5
Achraf Touloub,Michael Touroude,0.6,5,5
Alexander Hessler,Alexandre Hesse,0.875,4,4
Gustave Herter,Gustav Herdtle,0.8571428571428571,4,4
Fernando Bayona,Fernand Blayn,0.8571428571428571,4,4
William Randle,William Reader,0.8571428571428571,4,4
Michele Manuel,Michel Magne,0.8461538461538461,4,4
Christiaan Nagel,Christian Magle,0.8387096774193549,4,4
Bernardus Johannes Blommers,Gerardus Johannes Bos,0.8333333333333334,7,4
Stephen Procter,Stephen Pearce,0.8275862068965517,5,4
Nancy Zimmerman,Mac Zimmermann,0.8275862068965517,4,4
George Buchanan,Georg Bachmann,0.8275862068965517,4,4
Peter Lorimer,Pieter Portier,0.8148148148148148,4,4
Ricardo Rangel,Richard Nagel,0.8148148148148148,4,4
Benjamin Martini,Benjamin Watkins,0.8125,4,4
Nicolas Visscher,Nikolaus Fischer,0.8125,4,4
John Skinner,Jochen Singer,0.8,4,4
Hendrik Duller,Henri Euler,0.8,4,4
William Vandivert,William Eadie,0.8,5,4
Johannes Stroebel,Johannes Schreiber,0.8,4,4
Johannes Schiotling,Johann Scheidlin,0.8,6,4
Karla Black,Karol Bak,0.8,4,4
Jean de Liege,Jan de Leeuw,0.8,5,4
Letizia Cariello,Lilia Carrillo,0.8,5,4
Jerzy Borowiec,Jerzy Piotrowicz,0.8,4,4
Martine Bedin,Marion Belin,0.8,4,4
Michael Staniak,Michel Sanzianu,0.8,4,4
Michael Staniak,Michael Sarisky,0.8,4,4
Adalberto Benítez,Adalbert Uetz,0.8,5,4
Pieter Jan de Vlamynck,Pierre-Jean De Vlamynck,0.8,5,4
Jan Christoffel Ultzen,Johan Christoffel Schultsz,0.7916666666666666,6,4
Fernando Campana,Fernando Zaparaín,0.7878787878787878,6,4
English School,Engelse school,0.7857142857142857,4,4
Hsin-Chien Huang,Yi-Chen Hung,0.7857142857142857,5,4
Muriel Binney,Maurice Whinney,0.7857142857142857,4,4
Jerry Batista,Werner Baptista,0.7857142857142857,5,4
George Skadding,Georges Badin,0.7857142857142857,5,4
Antoni Claperós,Anton Klapeer,0.7857142857142857,5,4
Antoni Claperós,Anton Kappers,0.7857142857142857,5,4
Anthonie Grill,Antonio Brilla,0.7857142857142857,4,4
Takeshi Tanabe,Takeshi Sainen,0.7857142857142857,5,4
Jean-Baptiste-Claude Sené,Jean Baptiste Claude Robin,0.7843137254901961,5,4
Charles Francois Lacroix,Charles François Mayer,0.782608695652174,6,4
Paulo Bruscky,Paul Bürck,0.782608695652174,5,4
Jan Borduur,Jean Brodeur,0.782608695652174,4,4
Manuel León,Manel Lledós,0.782608695652174,4,4
Emily White,Emil Wachter,0.782608695652174,5,4
Karen Bird,Maureen Baird,0.782608695652174,4,4
Ian Tweedy,Ida Teed,0.7777777777777778,4,4
Christina Angelina,Christina Snellman,0.7777777777777778,4,4
Guglielmo Cortese,Guglielmo Borremans,0.7777777777777778,6,4
Riccardo Beretta,Richard Barrett,0.7741935483870968,4,4
Peter Carl Faberge,Peter Malberg,0.7741935483870968,6,4
Charles D. Fredricks,Charles Frederick Dawson,0.7727272727272727,10,4
Christoffel Mittscherlich,Christoffer Fischer,0.7727272727272727,8,4
Roelof Helweg,Rolf Hellberg,0.7692307692307693,4,4
Madelyn Walker,Sandy Walker,0.7692307692307693,5,4
Julien Coulaux,Julie Crouan,0.7692307692307693,5,4
Sergio Fabris,Sergio Saroni,0.7692307692307693,5,4
Bartolomé Ferrando,Bartholomeus Brandon,0.7692307692307693,6,4
Reynier Brandt,Werner Brand,0.7692307692307693,4,4
Adolf Fargnoli,Adolf Frankl,0.7692307692307693,5,4
Chris Cheadle,Chris Dearden,0.7692307692307693,5,4
Denis Savary,Dennis Seaward,0.7692307692307693,4,4
Erhard & Söhne,Erhard Schön,0.7692307692307693,6,4
Enric Granados,Eric Brandts,0.7692307692307693,4,4
Tanya Marcuse,Tanja Majerus,0.7692307692307693,5,4
Abraham Koorenhoff,Abraham Doornbos,0.7647058823529411,5,4
Mladen Miljanovic,Milan Milovanović,0.7647058823529411,5,4
Jeanne de Montbaston,Jean de Botton,0.7647058823529411,7,4
Kim Jin-gyu,Li Jingyou,0.7619047619047619,4,4
Nicola Rotiroti,Nicolas Rozier,0.7586206896551724,6,4
Mitchell Library,Michael Frary,0.7586206896551724,6,4
Cleo Fariselli,Carlo Caroselli,0.7586206896551724,5,4
Parris Stancell,Parri Spinelli,0.7586206896551724,5,4
Jacobus Neeffs,Jacobus Verwest,0.7586206896551724,6,4
I Nyoman Meja,I. Noyoman Mayun,0.7586206896551724,7,4
Israhel van Meckenem the Younger,Abraham van den Hecken the Younger,0.7575757575757576,7,4
Martinus van Stapele,Marinus van Raden,0.7567567567567568,6,4
Winfield Pottery,Fairfield Porter,0.75,4,4
Julián Alonso,Juan Alfon,0.75,6,4
Adriaen Possemiers,Adrien Dassier,0.75,6,4
Steven Cornelisz. van Herwijck,Pieter Cornelisz van Rijck,0.75,9,4
Patrick Pietropoli,Patrick Gerola,0.75,6,4
Jeram Patel,Jean Pastelot,0.75,5,4
Sylvester Adams,Silvester Baumans,0.75,6,4
Dana Zamecnikova,Dana Zámečníková,0.75,4,4
Sonia Prager,Siona Tagger,0.75,5,4
Maryam Mirzaei,María Mira,0.75,5,4
Pauline Burbidge,Pauline Couriard,0.75,6,4
Dan Leo,Diana Low,0.75,4,4
Jan Frederik Christiaan Reckleben,Frederik Christiaan Jacobi,0.7457627118644068,11,4
Romualdas Požerskis,Romualds Geikins,0.7428571428571429,7,4
Thomas Danforth II,Thomas Hainsworth,0.7428571428571429,6,4
Julio Cesar Moreno,Julio César Semín,0.7428571428571429,7,4
Gianni Caravaggio,Giovanni Carnovali,0.7428571428571429,6,4
Nicolas Louis Cabat,Nicolaes Lissant,0.7428571428571429,7,4
Fausto Gilberti,Kate Gilbert,0.7407407407407407,5,4
Fausto Gilberti,Cass Gilbert,0.7407407407407407,5,4
Lucas Vorsterman,Lucas Moser,0.7407407407407407,6,4
German Lorca,Germaine Lacaze,0.7407407407407407,6,4
Fatma Mohamed,Fatima Moallim,0.7407407407407407,7,4
Maria Björnson,Maria Brunner,0.7407407407407407,7,4
French School,Frances Scholz,0.7407407407407407,4,4
Manel Margalef,Manuel Ugalde,0.7407407407407407,6,4
Marion Delarue,Mario Decleva,0.7407407407407407,7,4
Salviati,Stavri Çati,0.7368421052631579,5,4
Cristóbal Balenciaga,Cristóbal Sariñena,0.7368421052631579,6,4
Mike Kemp,Niek Kemps,0.7368421052631579,4,4
Ziad Antar,Zina Aita,0.7368421052631579,4,4
José María de Ucelay,José María Sicilia,0.7368421052631579,7,4
Arraiano,Araki Kanpo,0.7368421052631579,5,4
Carmine Lubrano,Charmaine Lurch,0.7333333333333333,6,4
Nicolaas Struyck,Nikolaus Stark,0.7333333333333333,6,4
Lygia Reinach,Lydia Steinbacher,0.7333333333333333,5,4
Duncan Christie,A. Duncan Carse,0.7333333333333333,7,4
Nicolaas Struyck,Nicolas Zuyker,0.7333333333333333,7,4
Romola Templeman,Romolo Koelman,0.7333333333333333,5,4
Sir John Frederick William Herschel,Frederick William Beechey,0.7333333333333333,13,4
Mohamed Abdelkarim,Mohammed Ali,0.7333333333333333,8,4
Maurizio Cannavacciuolo,Maurizio Carnevali,0.7317073170731707,9,4
Antonie Wierix (II),Antonio de Simone (II),0.7317073170731707,10,4
Anna Holtblad,Ana Horta,0.7272727272727273,5,4
Tarek Benaoum,Mark Baum,0.7272727272727273,5,4
Mark Klett,Mark Gilbert,0.7272727272727273,4,4
Mark Klett,Makka Kleist,0.7272727272727273,6,4
Beth Laurin,Seth Martin,0.7272727272727273,4,4
Jesus Chavez,James Cave,0.7272727272727273,6,4
Ilya Iosifovich Kabakov,Yury Iosifovich Koval,0.7272727272727273,9,4
Jeff Hamada,Josef Hamza,0.7272727272727273,6,4
Rodrigo Suárez,Rodrigo Souza Leão,0.7272727272727273,5,4
Baptista van Doetechum,Jan Baptist van Deynum,0.7272727272727273,10,4
Nguyen Van Nhan,Nguyen Hoang Hoanh,0.7272727272727273,5,4
Ladi Kwali,Sadik Kaceli,0.7272727272727273,5,4
Kiran Rai,Kirkland Main,0.7272727272727273,5,4
Terry de Havilland,Terry de Valera,0.7272727272727273,6,4
Ján Zoričák,Ján Krlička,0.7272727272727273,5,4
Seth Cardew,Berta Carew,0.7272727272727273,4,4
Tiffany Singh,Tian Song,0.7272727272727273,5,4
Casas Grandes,Cassandre,0.7272727272727273,6,4
Tiffany Singh,Tian Jing,0.7272727272727273,5,4
Etienne-Louis Boullée,Étienne Bouillé,0.7222222222222222,9,4
Thomas Danforth III,Thomas Hainsworth,0.7222222222222222,7,4
Arlene Love,Alexandre Loye,0.72,6,4
Almiro Reis,Ambrose Reisch,0.72,6,4
Kamal Boullata,Paul Boulat,0.72,5,4
Brad Mangin,Bernard Martin,0.72,5,4
Karla Trinkley,Karl Keinke,0.72,5,4
Renina Katz,Benjamin Kratz,0.72,6,4
Niklāvs Strunke,Nils Stene,0.72,6,4
Aisha Khalid,Ahmad Khalili,0.72,5,4
Nandita Kumar,Nadia Khiari,0.72,5,4
Paola Yacoub,Jacob Yacouba,0.72,5,4
Tuomo Saali,Tommaso Salini,0.72,7,4
Anak Agung Gde Anom Sukawati,Anak Agung Gede Sobrat,0.72,11,4
Paulo Nazareth,Paul Narten,0.72,6,4
Chance Vought,Charles Vogt,0.72,5,4
Lee Balterman,Helen Berman,0.72,6,4
Jules Clement Chaplain,Jules Charles Clement Taupin,0.72,13,4
Atelier Prinses,Alice Prin,0.72,7,4
Louis de Buade de Frontenac,Louis Henri de Fontenay,0.72,9,4
Carme Mir i Llusada,Carme Cortès i Lladó,0.717948717948718,8,4
Panu Ruotsalo,Pauli Vuorisalo,0.7142857142857143,5,4
Charles Meigh & Co.,Charles Essenhigh Corke,0.7142857142857143,6,4
Cris Bierrenbach,Chris Berens,0.7142857142857143,7,4
Ourania,Orcagna,0.7142857142857143,4,4
Michele di Matteo da Bologna,Michele Di Matteo Da Panzano,0.7142857142857143,8,4
